key,0,1,2,3,4,5,6,7
2060,"gefleckt[a] Olm",4,"gefleckt[a] Olme",2,0,1,0,0
2061,"alt[a] Hapalit",4,"alt[a] Hapaliten",1,0,1,0,0
2062,"letzt[a] Allager",4,"letzt[a] Allager",2,0,1,0,0
2063,"Milchwurzel-Morbol",4,"Milchwurzel-Morbol",1,0,1,0,0
2064,"Laurentius",3,"Laurentius",1,0,0,0,1
2065,"Imaginifer[p] der III. Kohorte",4,"Imaginiferi[p] der III. Kohorte",1,0,1,0,0
2066,"Funditor[p] der III. Kohorte",4,"Funditores[p] der III. Kohorte",1,0,1,0,0
2067,"Lavaklaue Hemozz Teh",3,"Lavaklaue Hemozz Teh",1,0,0,0,1
2068,"mhigisch[a] Rekrut",6,"mhigisch[a] Rekruten",1,0,1,0,0
2069,"Gundobald [t] Entschlossen[a]",3,"Gundobald [t] Entschlossen[a]",1,0,0,0,1
2070,"Schamane[p] aus Ala Mhigo",8,"Schamanen[p] aus Ala Mhigo",1,0,1,0,0
2071,"Wilred",3,"Wilred",1,0,0,0,1
2072,"stramm[a] Bursche",8,"stramm[a] Burschen",1,0,1,0,0
2073,"Trachtoum [t] Seespalter",4,"Trachtoum [t] Seespalter",1,0,0,0,1
2074,"groß[a] Felsen",4,"groß[a] Felsen",1,0,1,0,0
2075,"klein[a] Felsen",4,"klein[a] Felsen",1,0,1,0,0
2076,"schwer[a] Ishgarder Waffenknecht",4,"schwer[a] Ishgarder Waffenknechte",2,0,1,0,0
2077,"Ishgarder Wundarzt",4,"Ishgarder Wundarzt",2,0,1,0,0
2078,"Ishgarder Bogenschütze",8,"Ishgarder Bogenschützen",1,0,1,0,0
2079,"leicht[a] Ishgarder Waffenknecht",4,"leicht[a] Ishgarder Waffenknechte",2,0,1,0,0
2080,"Ishgard-Bannerherr",6,"Ishgard-Bannerherren",1,0,1,0,0
2081,"Unterwürfig[a] Hourlinet",3,"Unterwürfig[a] Hourlinet",1,0,1,0,0
2082,"Haurchefant Silberklinge",3,"Haurchefant Silberklinge",1,0,0,0,1
2083,"Inquisitor Guillaime",3,"Inquisitor Guillaime",1,0,0,0,1
2084,"Guillaime",3,"Guillaime",1,0,0,0,1
2085,"Drillemont [t] Ehrlich[a]",3,"Drillemont [t] Ehrlich[a]",1,0,0,0,1
2086,"Durendaire-Ritter",4,"Durendaire-Ritter",2,0,1,0,0
2087,"Decurio[p] der V. Kohorte",4,"Decurionen[p] der V. Kohorte",1,0,1,0,0
2088,"Sagittarius[p] der V. Kohorte",3,"Sagittarii[p] der V. Kohorte",1,0,1,0,0
2089,"Magitek-Frontbrecher[p] H-1",4,"Magitek-Frontbrecher[p] H-1",2,0,1,0,0
2090,"Medicus[p] der V. Kohorte",3,"Medici[p] der V. Kohorte",1,0,1,0,0
2091,"dornig[a] Federsturm",4,"dornig[a] Federstürme",2,0,1,0,0
2092,"Magitek-Schnitter",4,"Magitek-Schnitter",2,0,1,0,0
2093,"Optio[p] der V. Kohorte",4,"Optiones[p] der V. Kohorte",1,0,1,0,0
2094,"Magitek-Feldgenerator",4,"Magitek-Feldgeneratoren",1,0,1,0,0
2095,"Bernstein-Karfunkel",4,"Bernstein-Karfunkel",2,0,1,2,0
2096,"planar[a] Riss",2,"planar[a] Risse",2,0,1,0,0
2097,"Nichtsportal",4,"Nichtsportale",2,0,1,2,0
2098,"Kazagg Chah",3,"Kazagg Chah",1,0,0,0,1
2099,"Dozol Meloc [t] Bejahend[a]",3,"Dozol Meloc [t] Bejahend[a]",1,0,0,0,1
2100,"Barbatos",3,"Barbatos",1,0,0,0,1
2101,"Nichtslaterne",3,"Nichtslaternen",1,0,1,1,0
2102,"Dunkelplasma",4,"Dunkelplasmen",1,0,1,2,0
2103,"Nichtstrompeter",4,"Nichtstrompeter",2,0,1,0,0
2104,"infernalisch[a] Fessel",3,"infernalisch[a] Fesseln",1,0,1,1,0
2105,"Hoplomachus[p] der VIII. Kohorte",3,"Hoplomachi[p] der VIII. Kohorte",1,0,1,0,0
2106,"Laquearius[p] der VIII. Kohorte",3,"Laquearii[p] der VIII. Kohorte",1,0,1,0,0
2107,"Eques[p] der VIII. Kohorte",3,"Equites[p] der VIII. Kohorte",1,0,1,0,0
2108,"Secutor[p] der VIII. Kohorte",4,"Secutoren[p] der VIII. Kohorte",1,0,1,0,0
2109,"Signifer[p] der VIII. Kohorte",4,"Signiferi[p] der VIII. Kohorte",1,0,1,0,0
2110,"Sagittarius[p] der VIII. Kohorte",3,"Sagittarii[p] der VIII. Kohorte",1,0,1,0,0
2111,"Medicus[p] der VIII. Kohorte",3,"Medici[p] der VIII. Kohorte",1,0,1,0,0
2112,"Decurio[p] der VIII. Kohorte",3,"Decurionen[p] der VIII. Kohorte",1,0,1,0,0
2113,"garleisch[a] Kriegshund",2,"garleisch[a] Kriegshunde",2,0,1,0,0
2114,"Centurio[p] der VIII. Kohorte",4,"Centurionen[p] der VIII. Kohorte",1,0,1,0,0
2115,"Artilleriegeschütz[p] XLIII",2,"Artilleriegeschütze[p] XLIII",2,0,1,2,0
2116,"Magitek-Frontbrecher[p] F-I",4,"Magitek-Frontbrecher[p] F-I",2,0,1,0,0
2117,"Magitek-Colossus Rubricatus",3,"Magitek-Colossi Rubricati",1,0,1,0,0
2118,"Livia sas Junius",3,"Livia sas Junius",1,0,0,1,1
2119,"Laquearius[p] der VII. Kohorte",3,"Laquearii[p] der VII. Kohorte",1,0,1,0,0
2120,"Eques[p] der VII. Kohorte",3,"Equites[p] der VII. Kohorte",1,0,1,0,0
2121,"Magitek-Todesklaue",3,"Magitek-Todesklaue",1,0,1,1,0
2122,"Duplicarius[p] der VII. Kohorte",3,"Duplicarii[p] der VII. Kohorte",2,0,1,0,0
2123,"Hoplomachus[p] der I. Kohorte",3,"Hoplomachi[p] der I. Kohorte",1,0,1,0,0
2124,"Laquearius[p] der I. Kohorte",3,"Laquearii[p] der I. Kohorte",1,0,1,0,0
2125,"Eques[p] der I. Kohorte",3,"Equites[p] der I. Kohorte",1,0,1,0,0
2126,"Secutor[p] der I. Kohorte",4,"Secutoren[p] der I. Kohorte",1,0,1,0,0
2127,"Signifer[p] der I. Kohorte",4,"Signiferi[p] der I. Kohorte",1,0,1,0,0
2128,"Sagittarius[p] der I. Kohorte",3,"Sagittarii[p] der I. Kohorte",1,0,1,0,0
2129,"Medicus[p] der I. Kohorte",3,"Medici[p] der I. Kohorte",1,0,1,0,0
2130,"Primo Ordo[p] der I. Kohorte",4,"Primi Ordines[p] der I. Kohorte",1,0,1,0,0
2131,"Cermet-Scheidewand",3,"Cermet-Scheidewände",2,0,1,1,0
2132,"Cermet-Drucktor",4,"Cermet-Drucktore",2,0,1,2,0
2133,"Proto-Ultima-Arm",4,"Proto-Ultima-Arme",2,0,1,0,0
2134,"Stufe-II-Magitek-Colossus",3,"Stufe-II-Magitek-Colossi",1,0,1,0,0
2135,"Nero tol Scaeva",3,"Nero tol Scaeva",1,0,0,0,1
2136,"Gaius van Baelsar",3,"Gaius van Baelsar",1,0,0,0,1
2137,"Ultima-Waffe",3,"Ultima-Waffe",1,0,1,1,0
2138,"Ätheroplasma",4,"Ätheroplasmen",1,0,1,2,0
2139,"Ultima-Ifrit",3,"Ultima-Ifrit",1,0,0,0,1
2140,"Ultima-Titan",3,"Ultima-Titan",1,0,0,0,1
2141,"Ultima-Garuda",3,"Ultima-Garuda",1,0,0,1,1
2142,"Magitek-Drohne",3,"Magitek-Drohnen",1,0,1,1,0
2143,"Lahabrea",3,"Lahabrea",1,0,0,0,1
2144,"Vyraal",3,"Vyraal",1,0,0,0,1
2145,"unheilig[a] Ätherkreis",2,"unheilig[a] Ätherkreise",2,0,1,0,0
2146,"Alka Zolka [t] Anpacker",4,"Alka Zolka [t] Anpacker",1,0,0,0,1
2147,"Alka Zolka [t] Seesoldat",6,"Alka Zolka [t] Seesoldat",1,0,0,0,1
2148,"Belias-Egi",3,"Belias-Egi",1,0,1,0,0
2149,"Ixal-Säbelfechter",4,"Ixal-Säbelfechter",2,0,1,0,0
2150,"",0,"",0,0,0,0,0
2151,"",0,"",0,0,0,0,0
2152,"betrogen[a] Seele",3,"betrogen[a] Seelen",1,0,1,1,0
2153,"Nichtsschlick",4,"Nichtsschlicke",2,0,1,0,0
2154,"denaturiert[a] Kristall",4,"denaturiert[a] Kristalle",2,0,1,0,0
2155,"Amalj'aa-Hellebardier",4,"Amalj'aa-Hellebardiere",2,0,1,0,0
2156,"Chinchilla",4,"Chinchillas",1,0,1,2,0
2157,"Gallenschnake",3,"Gallenschnaken",1,0,1,1,0
2158,"Secutor[p] der VII. Kohorte",4,"Secutoren[p] der VII. Kohorte",1,0,1,0,0
2159,"Optio[p] der VII. Kohorte",4,"Optiones[p] der VII. Kohorte",1,0,1,0,0
2160,"Rhitahtyn sas Arvina",3,"Rhitahtyn sas Arvina",1,0,0,0,1
2161,"Hydra",4,"Hydras",1,0,1,1,0
2162,"Dhorme-Chimära",3,"Dhorme-Chimären",1,0,1,1,0
2163,"Burchard Flinkspeer",3,"Burchard Flinkspeer",1,0,0,0,1
2164,"Astlfinger Händler[p]",4,"Astlfinger Händler[p]",2,0,1,0,0
2165,"Sahagin-Sappeur",4,"Sahagin-Sappeure",2,0,1,0,0
2166,"Sahagin-Hellebardier",4,"Sahagin-Hellebardiers",1,0,1,0,0
2167,"Volls Fang[p]",4,"Volls Fänge[p]",2,0,1,0,0
2168,"Drachenhaubitze",3,"Drachenhaubitzen",1,0,1,1,0
2169,"hager[a] Sklave",8,"hager[a] Sklaven",1,0,1,0,0
2170,"Loderfackel",3,"Loderfackeln",1,0,1,1,0
2171,"Neurolink",3,"Neurolinks",1,0,0,0,1
2172,"Sankt Coinach-Bote",8,"Sankt Coinach-Boten",1,0,1,0,0
2173,"Optio[p] der III. Kohorte",3,"Optiones[p] der III. Kohorte",1,0,1,0,0
2174,"Deddgae",3,"Deddgae",1,0,0,0,1
2175,"wissbegierig[a] Seher",4,"wissbegierig[a] Seher",2,0,1,0,0
2176,"Fackel[p] von Meracydia",3,"Fackel[p] von Meracydia",1,0,0,1,1
2177,"Plünderschlangen-Flosse",3,"Plünderschlangen-Flossen",1,0,1,1,0
2178,"Plünderschlangen-Schwanzflosse",3,"Plünderschlangen-Schwanzflossen",1,0,1,1,0
2179,"Plünderschlangen-Auge",4,"Plünderschlangen-Augen",1,0,1,2,0
2180,"Tomberry-Schlitzer",4,"Tomberry-Schlitzer",2,0,1,0,0
2181,"Staubfuß Drysnagl",3,"Staubfuß Drysnagl",1,0,0,0,1
2182,"Finstermandragora",3,"Finstermandragoras",1,0,1,1,0
2183,"Hydaelyn",3,"Hydaelyn",1,0,0,1,1
2184,"Countdown",4,"Countdowns",1,0,1,0,0
2185,"Wachhauptmann",2,"Wachhauptmänner",2,0,1,0,0
2186,"Pikenierwächter",4,"Pikenierwächter",2,0,1,0,0
2187,"Schwell-Haarmücke",3,"Schwell-Haarmücken",1,0,1,1,0
2188,"Bimsgolem",4,"Bimsgolems",1,0,1,0,0
2189,"Gleißer",4,"Gleißer",2,0,1,0,0
2190,"Blitzfunken",4,"Blitzfunken",1,0,1,0,0
2191,"Dünen-Anglerfisch",4,"Dünen-Anglerfische",2,0,1,0,0
2192,"jung[a] Coeurl",3,"jung[a] Coeurl",1,0,1,0,0
2193,"Überwachungs-Sphäre",3,"Überwachungs-Sphären",1,0,1,1,0
2194,"brennend[a] Kreis",2,"brennend[a] Kreise",2,0,1,0,0
2195,"frostig[a] Kreis",2,"frostig[a] Kreise",2,0,1,0,0
2196,"verhext[a] Kapitän",4,"verhext[a] Kapitäne",2,0,1,0,0
2197,"verhext[a] Steuermann",4,"verhext[a] Steuermänner",2,0,1,0,0
2198,"verhext[a] Matrose",8,"verhext[a] Matrosen",1,0,1,0,0
2199,"verhext[a] Navigator",4,"verhext[a] Navigatoren",1,0,1,0,0
2200,"verhext[a] Bootsmann",4,"verhext[a] Bootsmänner",2,0,1,0,0
2201,"lieblich[a] Melodie",3,"lieblich[a] Melodien",1,0,1,1,0
2202,"besessen[a] Pikenier",4,"besessen[a] Pikeniere",2,0,1,0,0
2203,"Egi-Feder",3,"Egi-Federn",1,0,1,1,0
2204,"Pulsgeschoss",2,"Pulsgeschosse",2,0,1,2,0
2205,"Magitek-Belader",4,"Magitek-Belader",2,0,1,0,0
2206,"Kleingeschütz[p] XLIII",2,"Kleingeschütze[p] XLIII",2,0,1,2,0
2207,"",0,"",0,0,0,0,0
2208,"Cermet-Wand",3,"Cermet-Wände",2,0,1,1,0
2209,"Energiefeld-Generator",4,"Energiefeld-Generatoren",1,0,1,0,0
2210,"Magiekompressor",4,"Magiekompressoren",1,0,1,0,0
2211,"unbekannt[a] Beschwörer",4,"unbekannt[a] Beschwörer",2,0,1,0,0
2212,"wild[a] Keimling",4,"wild[a] Keimlinge",2,0,1,0,0
2213,"fremdartig[a] Bestie",3,"fremdartig[a] Bestien",1,0,1,1,0
2214,"Chaosschwinge",3,"Chaosschwinge",1,0,0,1,1
2215,"Anubis",3,"Anubis",1,0,1,0,0
2216,"Lightning",3,"NONE",1,0,0,1,1
2217,"verängstigt[a] Händler",4,"verängstigt[a] Händler",2,0,1,0,0
2218,"panisch[a] Reisend[a]",3,"panisch[a] Reisend[a]",1,0,1,1,0
2219,"kreidebleich[a] Bauer",8,"kreidebleich[a] Bauern",1,0,1,0,0
2220,"Golem",4,"Golems",1,0,1,0,0
2221,"Steingolem",4,"Steingolems",1,0,1,0,0
2222,"Goldgolem",4,"Goldgolems",1,0,1,0,0
2223,"Staub-Imp",4,"Staub-Imps",1,0,1,0,0
2224,"schneeverweht[a] Goobbue",3,"schneeverweht[a] Goobbue",1,0,1,1,0
2225,"parasitär[a] Haarmücke",3,"parasitär[a] Haarmücken",1,0,1,1,0
2226,"streunend[a] Karakul-Schaf",4,"streunend[a] Karakul-Schafe",2,0,1,2,0
2227,"streunend[a] Karakul-Bock",4,"streunend[a] Karakul-Böcke",2,0,1,0,0
2228,"häretisch[a] Plünderer",4,"häretisch[a] Plünderer",2,0,1,0,0
2229,"verfluchend[a] Plünderer",4,"verfluchend[a] Plünderer",2,0,1,0,0
2230,"verheerend[a] Plünderer",4,"verheerend[a] Plünderer",2,0,1,0,0
2231,"Bezul Huizan [t] Schreihals",2,"Bezul Huizan [t] Schreihals",1,0,0,0,1
2232,"Vodoriga-Greifer",4,"Vodoriga-Greifer",2,0,1,0,0
2233,"Frost-Avis",3,"Frost-Avis",1,0,1,0,0
2234,"Hoplomachus",3,"Hoplomachi",1,0,1,0,0
2235,"Secutor",3,"Secutoren",1,0,1,0,0
2236,"Signifer",4,"Signiferi",1,0,1,0,0
2237,"Magitek-Stapler",4,"Magitek-Stapler",2,0,1,0,0
2238,"Eques",3,"Equites",1,0,1,0,0
2239,"Silbertränen-Kobra",3,"Silbertränen-Kobras",1,0,1,1,0
2240,"See-Nöck",1,"See-Nöcken",1,0,1,0,0
2241,"Kiste[p] mit illegalen Präparaten",3,"Kisten[p] mit illegalen Präparaten",1,0,1,1,0
2242,"Hinterlassenschaft[p] eines Soldaten",3,"Hin<SoftHyphen/>ter<SoftHyphen/>lass<SoftHyphen/>en<SoftHyphen/>schaf<SoftHyphen/>ten[p] eines Soldaten",1,0,1,1,0
2243,"Luftschiffwrack",4,"Luftschiffwracks",1,0,1,2,0
2244,"allagisch[a] Artefakt",4,"allagisch[a] Artefakte",2,0,1,2,0
2245,"Sirius-Egel",4,"Sirius-Egel",2,0,1,0,0
2246,"Sirius-Pugil",4,"Sirius-Pugil",1,0,1,0,0
2247,"Sirius-Uragnit",6,"Sirius-Uragniten",1,0,1,0,0
2248,"Sirius-Elbst",2,"Sirius-Elbste",2,0,1,0,0
2249,"verdorben[a] Schleim",4,"verdorben[a] Schleime",2,0,1,0,0
2250,"verdorben[a] Exergon",4,"verdorben[a] Exergone",2,0,1,2,0
2251,"treibend[a] Seele",3,"treibend[a] Seelen",1,0,1,1,0
2252,"Bhut",4,"Bhuts",1,0,1,0,0
2253,"verdorben[a] Pudding",4,"verdorben[a] Puddinge",2,0,1,0,0
2254,"verdorben[a] Zwergenpudding",4,"verdorben[a] Zwergenpuddinge",2,0,1,0,0
2255,"Schriller",4,"Schriller",2,0,1,0,0
2256,"Zombie-Seemann",2,"Zombie-Seemänner",2,0,1,0,0
2257,"Zombie-Bootsmann",2,"Zombie-Bootsmänner",2,0,1,0,0
2258,"verdorben[a] Ätherwolke",3,"verdorben[a] Ätherwolken",1,0,1,1,0
2259,"unsinkbar[a] Symond",4,"unsinkbar[a] Symonds",1,0,1,0,0
2260,"Zombie-Kriegshund",2,"Zombie-Kriegshunde",2,0,1,0,0
2261,"Montisaurus",3,"Montisaurier",2,0,1,0,0
2262,"Montisaurus-Hahn",4,"Montisaurus-Hähne",2,0,1,0,0
2263,"Montisaurus-Henne",3,"Montisaurus-Hennen",1,0,1,1,0
2264,"Tyrant",4,"Tyrants",1,0,1,0,0
2265,"Sirene",3,"Sirenen",1,0,1,1,0
2266,"Zombie-Sturmmariner",4,"Zombie-Sturmmariner",2,0,1,0,0
2267,"Montisaurus-Ei",2,"Montisaurus-Eier",2,0,1,2,0
2268,"Hekatoncheir-Bebenbezwinger",4,"Hekatoncheir-Bebenbezwinger",2,0,1,0,0
2269,"Hekatoncheir-Erdstoßwächter",4,"Hekatoncheir-Erdstoßwächter",2,0,1,0,0
2270,"Hekatoncheir-Steinhorter",4,"Hekatoncheir-Steinhorter",2,0,1,0,0
2271,"Hekatoncheir-Schädelzerschmetterer",4,"Hekatoncheir-Schädelzerschmetterer",2,0,1,0,0
2272,"Hekatoncheir-Mauereinreißer",4,"Hekatoncheir-Mauereinreißer",2,0,1,0,0
2273,"Hekatoncheir-Felsspalter",4,"Hekatoncheir-Felsspalter",2,0,1,0,0
2274,"sündig[a] Wiedergänger",4,"sündig[a] Wiedergänger",2,0,1,0,0
2275,"Chalkopyrit-Kobalos",2,"Chalkopyrit-Kobalosse",2,0,1,0,0
2276,"Gruben-Hippogryph",6,"Gruben-Hippogryphen",1,0,1,0,0
2277,"Urzeit-Uragnit",6,"Urzeit-Uragniten",1,0,1,0,0
2278,"faulig[a] Schleim",4,"faulig[a] Schleime",2,0,1,0,0
2279,"Kupferglocken-Nöck",4,"Kupferglocken-Nöcken",1,0,1,0,0
2280,"Fulminator",4,"Fulminatoren",1,0,1,0,0
2281,"Spriggan-Minenarbeiter",4,"Spriggan-Minenarbeiter",2,0,1,0,0
2282,"Hekatoncheir-Rädelsführer",4,"Hekatoncheir-Rädelsführer",2,0,1,0,0
2283,"Minenschlacke",3,"Minenschlacken",1,0,1,1,0
2284,"Hekatoncheir-Felsenschwinger",4,"Hekatoncheir-Felsenschwinger",2,0,1,0,0
2285,"Gogmagolem",4,"Gogmagolems",1,0,1,0,0
2286,"Biggy",3,"NONE",1,0,0,1,1
2287,"Splitter-Bomber",4,"Splitter-Bomber",2,0,1,0,0
2288,"Flacker-Exergon",4,"Flacker-Exergone",2,0,1,2,0
2289,"Ouranos",3,"NONE",1,0,0,0,1
2290,"Abyss-Wurm",4,"Abyss-Würmer",2,0,1,0,0
2291,"stämmig[a] Minenarbeiter",4,"stämmig[a] Minenarbeiter",2,0,1,0,0
2292,"zurückgelassen[a] Minenarbeiter",4,"zurückgelassen[a] Minenarbeiter",2,0,1,0,0
2293,"herabgestürzt[a] Fels",2,"herabgestürzt[a] Felsen",1,0,1,0,0
2294,"kristallisiert[a] Fels",2,"kristallisiert[a] Felsen",1,0,1,0,0
2295,"Felsenbombe",3,"Felsenbomben",1,0,1,1,0
2296,"Zanr'ak-Bogenschütze",8,"Zanr'ak-Bogenschützen",1,0,1,0,0
2297,"Zanr'ak-Pikenier",4,"Zanr'ak-Pikeniere",2,0,1,0,0
2298,"Zanr'ak-Flammenhüter",4,"Zanr'ak-Flammenhüter",2,0,1,0,0
2299,"Zanr'ak-Kampf-Drakon",4,"Zanr'ak-Kampf-Drakons",1,0,1,0,0
2300,"Flammenfang-Verwüster",4,"Flammenfang-Verwüster",2,0,1,0,0
2301,"Zanr'ak-Kerkermeister",4,"Zanr'ak-Kerkermeister",2,0,1,0,0
2302,"Amalj'aa-Träger",4,"Amalj'aa-Träger",2,0,1,0,0
2303,"Zahar'ak-Wahrsager",4,"Zahar'ak-Wahrsager",2,0,1,0,0
2304,"Zahar'ak-Wächter",4,"Zahar'ak-Wächter",2,0,1,0,0
2305,"Zahar'ak-Rekrut",6,"Zahar'ak-Rekruten",1,0,1,0,0
2306,"Flammenfang-Faustkämpfer",4,"Flammenfang-Faustkämpfer",2,0,1,0,0
2307,"Flammenfang-Bogenschütze",8,"Flammenfang-Bogenschützen",1,0,1,0,0
2308,"Drakon-Jägerin",3,"Drakon-Jägerinnen",1,0,1,1,0
2309,"Flammenfang-Pikenier",4,"Flammenfang-Pikeniere",2,0,1,0,0
2310,"Frontbrecher[p] der III. Kohorte",4,"Frontbrecher[p] der III. Kohorte",2,0,1,0,0
2311,"silvanisch[a] Schmunzlerin",3,"silvanisch[a] Schmunzlerinnen",1,0,1,1,0
2312,"halluzinierend[a] Sylphe",3,"halluzinierend[a] Sylphen",1,0,1,1,0
2313,"Sylphen-Schmunzlerin",3,"Sylphen-Schmunzlerinnen",1,0,1,1,0
2314,"Fluchhut",2,"Fluchhüte",2,0,1,0,0
2315,"groß[a] Fluchhut",2,"groß[a] Fluchhüte",2,0,1,0,0
2316,"beseelt[a] Fluchhut",2,"beseelt[a] Fluchhüte",2,0,1,0,0
2317,"violett[a] Seufzerin",3,"violett[a] Seufzerinnnen",1,0,1,1,0
2318,"violett[a] Keiferin",3,"violett[a] Keiferinnen",1,0,1,1,0
2319,"violett[a] Kreischerin",3,"violett[a] Kreischerinnen",1,0,1,1,0
2320,"Sylphen-Heulerin",3,"Sylphen-Heulerinnen",1,0,1,1,0
2321,"Sylphen-Kicherin",3,"Sylphen-Kicherinnen",1,0,1,1,0
2322,"Sylphenland-Hüter",4,"Sylphenland-Hüter",2,0,1,0,0
2323,"unbeugsam[a] Baumschrat",4,"unbeugsam[a] Baumschrate",2,0,1,0,0
2324,"Ultimaplasma",4,"Ultimaplasmen",1,0,1,2,0
2325,"graniten[a] Kerkermeister",4,"graniten[a] Kerkermeister",2,0,1,0,0
2326,"putzig[a] Chocobo",4,"putzig[a] Chocobos",1,0,1,0,0
2327,"schwarz[a] Dämon",4,"schwarz[a] Dämonen",1,0,1,0,0
2328,"verzaubert[a] Spriggan",4,"verzaubert[a] Spriggans",1,0,1,0,0
2329,"Schneemann",2,"Schneemänner",2,0,1,0,0
2330,"Zündel-Imp",4,"Zündel-Imps",1,0,1,0,0
2331,"Sternenlicht-Baumschrat",4,"Sternenlicht-Baumschrate",2,0,1,0,0
2332,"galant[a] Zombie",4,"galant[a] Zombies",1,0,1,0,0
2333,"Diener",4,"Diener",2,0,1,0,0
2334,"Schlüsselträgerin",3,"Schlüsselträgerin",1,0,1,1,0
2335,"Wächter",4,"Wächter",2,0,1,0,0
2336,"Todesfliege",3,"Todesfliegen",1,0,1,1,0
2337,"geronnen[a] Blutklumpen",4,"geronnen[a] Blutklumpen",1,0,1,0,0
2338,"gekrümmt[a] Statue",3,"gekrümmt[a] Statuen",1,0,1,1,0
2339,"Statue",3,"Statuen",1,0,1,1,0
2340,"Verwalter",4,"Verwalter",2,0,1,0,0
2341,"Ashur",6,"Ashuren",1,0,1,0,0
2342,"Taurus-Lakai",6,"Taurus-Lakaien",1,0,1,0,0
2343,"abyssal[a] Lanze",3,"abyssal[a] Lanzen",1,0,1,1,0
2344,"abyssal[a] Sense",3,"abyssal[a] Sensen",1,0,1,1,0
2345,"abyssal[a] Guillotine",3,"abyssal[a] Guillotinen",1,0,1,1,0
2346,"Halikarnassos",3,"NONE",1,0,0,0,1
2347,"planar[a] Riss",2,"planar[a] Risse",2,0,1,0,0
2348,"Soldat[p] des Klageregiments",6,"Soldaten[p] des Klageregiments",1,0,1,0,0
2349,"Soldat[p] des Klageregiments",6,"Soldaten[p] des Klageregiments",1,0,1,0,0
2350,"Proto-Kampfmaschine",3,"Proto-Kampf<SoftHyphen/>maschinen",1,0,1,1,0
2351,"garleisch[a] Techniker",4,"garleisch[a] Techniker",2,0,1,0,0
2352,"Totoima",3,"Totoimas",1,0,1,1,0
2353,"grausam[a] Keiler",4,"grausam[a] Keiler",2,0,1,0,0
2354,"Flammenkranz Afajj Koh",3,"NONE",1,0,0,0,1
2355,"Sturmböe Kozol Nomotl",3,"NONE",1,0,0,0,1
2356,"Wellenteufel Yarr",3,"NONE",1,0,0,0,1
2357,"Ze Bu vom 5. Orden",3,"NONE",1,0,0,0,1
2358,"Kuplo Kopp",3,"NONE",1,0,0,0,1
2359,"bibbernd[a] Mogry",4,"bibbernd[a] Mogrys",1,0,1,0,0
2360,"Lacovie",3,"NONE",1,0,0,0,1
2361,"besessen[a] Jägerin",3,"besessen[a] Jägerinnen",1,0,1,1,0
2362,"besessen[a] Speerträgerin",3,"besessen[a] Speerträgerinnen",1,0,1,1,0
2363,"besessen[a] Faustkämpferin",3,"besessen[a] Faust<SoftHyphen/>kämp<SoftHyphen/>fe<SoftHyphen/>rin<SoftHyphen/>nen",1,0,1,1,0
2364,"Ergeben[a] von Diluxio",3,"Ergeben[a] von Diluxio",1,0,1,1,0
2365,"Diluxios Lakaiin[p]",3,"Diluxios Lakaiinnen[p]",1,0,0,1,1
2366,"Diluxio",3,"NONE",1,0,0,1,1
2367,"Kafre",3,"Kafre",1,0,1,0,0
2368,"Flammenfang-Kommandant",6,"Flammenfang-Kommandanten",1,0,1,0,0
2369,"Flammenfang-Elitekrieger",4,"Flammenfang-Elitekrieger",2,0,1,0,0
2370,"Akrobat",6,"Akrobaten",1,0,1,0,0
2371,"verwandelt[a] Soldat",6,"verwandelt[a] Soldaten",1,0,1,0,0
2372,"verwandelt[a] Soldat",6,"verwandelt[a] Soldaten",1,0,1,0,0
2373,"Flammenstoß",2,"Flammenstöße",2,0,1,0,0
2374,"verbessert[a] Sprengvorrichtung",3,"verbessert[a] Sprengvorrichtungen",1,0,1,1,0
2375,"hinterhältig[a] Raptor",6,"hinterhältig[a] Raptoren",1,0,1,0,0
2376,"hinterhältig[a] Pelikan",4,"hinterhältig[a] Pelikane",2,0,1,0,0
2377,"Alpha-Bomber",4,"Alpha-Bomber",2,0,1,0,0
2378,"hinterhältig[a] Leuchtkäfer",4,"hinterhältig[a] Leuchtkäfer",2,0,1,0,0
2379,"hinterhältig[a] Irrlicht",4,"hinterhältig[a] Irrlichter",2,0,1,2,0
2380,"Alpha-Mantis",3,"Alpha-Mantis",1,0,1,1,0
2381,"Alpha-Eufel",4,"Alpha-Eufel",2,0,1,0,0
2382,"hinterhältig[a] Zombie",4,"hinterhältig[a] Zombies",2,0,1,0,0
2383,"hinterhältig[a] Skelett",4,"hinterhältig[a] Skelette",2,0,1,2,0
2384,"hinterhältig[a] Wolf",4,"hinterhältig[a] Wölfe",2,0,1,0,0
2385,"hinterhältig[a] Schakal",4,"hinterhältig[a] Schakale",2,0,1,0,0
2386,"hinterhältig[a] Hund",2,"hinterhältig[a] Hunde",2,0,1,0,0
2387,"hinterhältig[a] Baumschrat",4,"hinterhältig[a] Baumschrate",2,0,1,0,0
2388,"hinterhältig[a] Knolle",3,"hinterhältig[a] Knollen",1,0,1,1,0
2389,"hinterhältig[a] Dobalos",9,"hinterhältig[a] Dobalosse",2,0,1,0,0
2390,"hinterhältig[a] Spriggan",4,"hinterhältig[a] Spriggans",1,0,1,0,0
2391,"Alpha-Fungus",3,"Alpha-Fungi",1,0,1,0,0
2392,"hinterhältig[a] Käfer",4,"hinterhältig[a] Käfer",2,0,1,0,0
